timestamp,temperature[degC],humidity[%],no2[ppb],o3[ppb],no2_we[V],no2_aux[V],o3[V],latitude[deg],longitude[deg],altitude[m]
08/03/2016 08:56:28,23.44,63.11,265.01,163.79,0.254675,0.210323,-0.829937,---,---,---
08/03/2016 08:56:33,23.44,63.1,257.64,157.65,0.253366,0.210334,-0.829859,---,---,---
08/03/2016 08:56:38,23.45,63.1,250.57,152.23,0.252104,0.210339,-0.829787,---,---,---
08/03/2016 08:56:43,23.45,63.09,244.43,146.21,0.250962,0.210297,-0.829718,---,---,---
08/03/2016 08:56:48,23.45,63.07,238.59,140.88,0.249907,0.210288,-0.829653,---,---,---
08/03/2016 08:56:53,23.46,63.07,232.92,136.74,0.248938,0.210334,-0.829597,---,---,---
08/03/2016 08:56:58,23.46,63.06,---,---,---,---,---,---,---,---
08/03/2016 08:56:59,---,---,226.78,131.06,0.247875,0.210371,-0.829529,---,---,---
08/03/2016 08:57:03,23.46,63.06,220.79,127.17,0.246829,0.210399,-0.829472,---,---,---
08/03/2016 08:57:08,23.47,63.06,216.22,125,0.245982,0.210371,-0.829433,---,---,---
08/03/2016 08:57:13,23.47,63.05,210.16,125.13,0.244947,0.210421,-0.829399,---,---,---
08/03/2016 08:57:18,23.47,63.04,205.43,123.69,0.244079,0.210401,-0.829364,---,---,---
08/03/2016 08:57:23,23.48,63.03,200.73,124.75,0.243248,0.210412,-0.829343,---,---,---
08/03/2016 08:57:28,23.48,63.02,196.42,126.33,0.242488,0.210425,-0.829327,---,---,---
08/03/2016 08:57:33,23.48,63.01,192.26,127.28,0.241768,0.210448,-0.829308,---,---,---
08/03/2016 08:57:38,23.49,62.99,188.87,128.32,0.241198,0.210487,-0.829295,---,---,---
08/03/2016 08:57:43,23.49,62.98,185.16,131.82,0.240553,0.210507,-0.829293,---,---,---
08/03/2016 08:57:48,23.49,62.97,181.9,131.83,0.239988,0.210526,-0.829274,---,---,---
08/03/2016 08:57:54,23.5,62.95,178.97,134.08,0.239454,0.210517,-0.82927,---,---,---
08/03/2016 08:57:58,23.5,62.94,176.32,136.05,0.238976,0.210515,-0.829266,---,---,---
08/03/2016 08:58:03,23.5,62.93,173.44,137.17,0.238442,0.210496,-0.829256,---,---,---
08/03/2016 08:58:13,23.5,62.92,171,138.41,0.238,0.210492,-0.829249,---,---,---
08/03/2016 08:58:18,23.51,62.89,166.13,142.03,0.237124,0.21049,-0.829241,---,---,---
08/03/2016 08:58:23,23.51,62.88,164.27,143.33,0.236813,0.210512,-0.829238,---,---,---
08/03/2016 08:58:28,23.52,62.87,162.78,142.38,0.236562,0.210528,-0.829223,---,---,---
08/03/2016 08:58:33,23.52,62.86,162.28,145.64,0.23642,0.210476,-0.829239,---,---,---
08/03/2016 08:58:38,23.52,62.86,161.39,146.14,0.236275,0.210493,-0.829237,---,---,---
08/03/2016 08:58:43,23.53,62.86,160.19,147.51,0.236088,0.210521,-0.829237,---,---,---
08/03/2016 08:58:48,23.53,62.85,158.81,148.74,0.235851,0.210531,-0.829236,---,---,---
08/03/2016 08:58:53,23.53,62.86,156.91,150.6,0.23553,0.210551,-0.829236,---,---,---
08/03/2016 08:58:58,23.53,62.86,154.65,149.02,0.235135,0.210561,-0.829214,---,---,---
08/03/2016 08:59:03,23.54,62.86,152.67,148.64,0.234755,0.210537,-0.8292,---,---,---
08/03/2016 08:59:08,23.54,62.86,150.4,147.82,0.234374,0.210562,-0.829182,---,---,---
08/03/2016 08:59:13,23.54,62.85,148.13,---,0.233941,0.210537,---,---,---,---
08/03/2016 08:59:14,---,---,---,148.18,---,---,-0.829171,---,---,---
08/03/2016 08:59:18,23.54,62.84,145.67,147.98,0.233532,0.210568,-0.829156,---,---,---
08/03/2016 08:59:23,23.55,62.83,143.09,148.85,0.233097,0.210595,-0.829146,---,---,---
08/03/2016 08:59:28,23.55,62.82,140.75,150.75,0.232693,0.210612,-0.829143,---,---,---
08/03/2016 08:59:33,23.55,62.81,138.5,151.86,0.232251,0.210573,-0.829136,---,---,---
08/03/2016 08:59:38,23.55,62.79,136.9,151.9,0.231945,0.210554,-0.829127,---,---,---
08/03/2016 08:59:43,23.56,62.77,135.29,154.52,0.231623,0.210519,-0.829133,---,---,---
08/03/2016 08:59:48,23.56,62.76,133.53,154.25,0.231345,0.210558,-0.829121,---,---,---
08/03/2016 08:59:53,23.56,62.74,132.53,153.06,0.231142,0.210534,-0.829108,---,---,---
08/03/2016 08:59:58,23.56,62.72,131.38,152.36,0.230931,0.21053,-0.829098,---,---,---
08/03/2016 09:00:03,23.56,62.71,130.38,150.84,0.230752,0.210529,-0.829083,---,---,---
08/03/2016 09:00:08,23.57,62.69,129.2,150.93,0.230572,0.210561,-0.829077,---,---,---
08/03/2016 09:00:13,23.57,62.67,127.82,151.48,0.230327,0.210564,-0.829072,---,---,---
08/03/2016 09:00:18,23.57,62.65,126.35,---,0.230084,0.210585,---,---,---,---
08/03/2016 09:00:19,---,---,---,151.62,---,---,-0.829064,---,---,---
08/03/2016 09:00:23,23.57,62.64,125.96,149.64,0.230028,0.210599,-0.82905,---,---,---
08/03/2016 09:00:28,23.58,62.63,125.09,151.01,0.229895,0.210622,-0.829053,---,---,---
08/03/2016 09:00:33,23.58,62.62,124.13,150.36,0.229753,0.210653,-0.829043,---,---,---
08/03/2016 09:00:38,23.58,62.61,123.13,150.87,0.229575,0.210656,-0.82904,---,---,---
08/03/2016 09:00:43,23.58,62.6,121.99,149.88,0.22938,0.210665,-0.829028,---,---,---
08/03/2016 09:00:48,23.58,62.59,120.56,149.31,0.229166,0.210708,-0.829017,---,---,---
08/03/2016 09:00:53,23.59,62.58,119.36,147.07,0.228984,0.21074,-0.828997,---,---,---
08/03/2016 09:00:58,23.59,62.57,117.27,148.01,0.228615,0.210746,-0.82899,---,---,---
08/03/2016 09:01:03,23.59,62.56,115.48,147.82,0.228303,0.210755,-0.828978,---,---,---
08/03/2016 09:01:08,23.59,62.56,113.73,151.64,0.228001,0.210768,-0.82899,---,---,---
08/03/2016 09:01:13,23.59,62.61,112.3,150.92,0.227743,0.210766,-0.828978,---,---,---
08/03/2016 09:01:18,23.6,62.67,111.3,150.12,0.227536,0.210736,-0.828967,---,---,---
08/03/2016 09:01:23,23.6,62.72,109.83,---,0.227257,0.210721,---,---,---,---
08/03/2016 09:01:24,---,---,---,150.48,---,---,-0.828961,---,---,---
08/03/2016 09:01:28,23.6,62.74,107.86,150.85,0.226893,0.21071,-0.828952,---,---,---
08/03/2016 09:01:33,23.6,62.75,105.85,153.44,0.226527,0.210705,-0.828955,---,---,---
08/03/2016 09:01:38,23.6,62.75,104.1,156.96,0.226201,0.210693,-0.828965,---,---,---
08/03/2016 09:01:43,23.6,---,---,---,---,---,---,---,---,---
08/03/2016 09:01:44,---,62.76,102.18,158,0.225867,0.210702,-0.82896,---,---,---
08/03/2016 09:01:48,23.61,62.78,100,163.1,0.225502,0.210728,-0.828976,---,---,---
08/03/2016 09:01:53,23.61,62.79,98.08,166.06,0.225173,0.210743,-0.828982,---,---,---
08/03/2016 09:01:58,23.61,62.83,96.63,166.96,0.224893,0.210724,-0.828979,---,---,---
08/03/2016 09:02:03,23.61,62.89,94.99,166.69,0.224571,0.210697,-0.828968,---,---,---
08/03/2016 09:02:08,23.61,62.96,92.47,166.74,0.224134,0.210711,-0.828953,---,---,---
08/03/2016 09:02:13,23.62,63.04,90.01,167.93,0.223672,0.210689,-0.828946,---,---,---
08/03/2016 09:02:18,23.62,63.13,87.22,169.91,0.223167,0.210684,-0.828941,---,---,---
08/03/2016 09:02:23,23.62,63.21,83.93,173.4,0.222606,0.210712,-0.828942,---,---,---
08/03/2016 09:02:28,23.62,63.33,80.64,---,0.222013,0.210708,---,---,---,---
08/03/2016 09:02:29,---,---,---,178.98,---,---,-0.828955,---,---,---
08/03/2016 09:02:33,23.63,63.47,78.28,182.18,0.2216,0.210718,-0.82896,---,---,---
08/03/2016 09:02:39,23.63,63.6,75.91,183.23,0.221159,0.210703,-0.828952,---,---,---
